model,provider_model,agent,input_tokens,output_tokens,latency_s,attempts,token_estimated,estimated_cost_usd
deepseek_v4_flash,deepseek-v4-flash,direct,456,603,12.884231500000169,1,False,0.00023268
deepseek_v4_flash,deepseek-v4-flash,direct,458,520,11.466265600000042,1,False,0.00020972000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,462,1276,22.502798199999233,1,False,0.00042196000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,463,489,10.85640820000117,1,False,0.00020174
deepseek_v4_flash,deepseek-v4-flash,direct,456,953,17.58080770000015,1,False,0.0003306800000000001
deepseek_v4_flash,deepseek-v4-flash,direct,454,813,16.393099099997926,1,False,0.00029120000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,455,557,11.176922200000263,1,False,0.00021966000000000002
deepseek_v4_flash,deepseek-v4-flash,direct,452,607,12.102744599997095,1,False,0.00023324
deepseek_v4_flash,deepseek-v4-flash,direct,455,641,12.494352400000935,1,False,0.00024318
deepseek_v4_flash,deepseek-v4-flash,direct,449,501,10.56233290000091,1,False,0.00020314
deepseek_v4_flash,deepseek-v4-flash,direct,455,720,13.9948973999999,1,False,0.0002653
deepseek_v4_flash,deepseek-v4-flash,direct,450,694,14.433764199999132,1,False,0.00025732000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,464,689,14.494186300002184,1,False,0.00025788
deepseek_v4_flash,deepseek-v4-flash,direct,452,732,13.739293099999486,1,False,0.00026824
deepseek_v4_flash,deepseek-v4-flash,direct,455,710,14.451677799999743,1,False,0.0002625
deepseek_v4_flash,deepseek-v4-flash,direct,456,809,15.416861899997457,1,False,0.00029036000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,461,793,15.174864499997057,1,False,0.00028658000000000004
deepseek_v4_flash,deepseek-v4-flash,direct,454,800,15.348862699996971,1,False,0.00028756000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,454,900,16.67353860000003,1,False,0.00031556000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,463,1043,18.765703199998825,1,False,0.00035686
deepseek_v4_flash,deepseek-v4-flash,direct,451,750,14.050991000000067,1,False,0.00027314000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,459,910,17.14797879999969,1,False,0.00031906
deepseek_v4_flash,deepseek-v4-flash,direct,459,935,17.186652199998207,1,False,0.00032606
deepseek_v4_flash,deepseek-v4-flash,direct,463,916,17.743942700002663,1,False,0.0003213
deepseek_v4_flash,deepseek-v4-flash,direct,452,939,17.572894600001746,1,False,0.00032620000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,463,1065,19.042454700000235,1,False,0.00036302000000000003
deepseek_v4_flash,deepseek-v4-flash,direct,454,960,18.526678500002163,1,False,0.00033236
deepseek_v4_flash,deepseek-v4-flash,direct,462,955,17.63651740000205,1,False,0.00033208000000000006
deepseek_v4_flash,deepseek-v4-flash,direct,449,1282,24.703461499997502,1,False,0.00042182000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,450,883,17.218650500002695,1,False,0.0003102400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,456,972,17.99331220000022,1,False,0.000336
deepseek_v4_flash,deepseek-v4-flash,direct,445,987,18.17134839999926,1,False,0.00033866
deepseek_v4_flash,deepseek-v4-flash,direct,453,862,17.07410610000079,1,False,0.00030478000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,456,1185,21.456033400001616,1,False,0.00039564
deepseek_v4_flash,deepseek-v4-flash,direct,453,1254,22.75744289999784,1,False,0.0004145400000000001
deepseek_v4_flash,deepseek-v4-flash,direct,461,1365,26.074862600002234,1,False,0.00044674000000000005
deepseek_v4_flash,deepseek-v4-flash,direct,460,1055,19.455709699999716,1,False,0.00035980000000000007
deepseek_v4_flash,deepseek-v4-flash,direct,457,1063,20.966512599999987,1,False,0.00036162000000000005
