task_id,domain,difficulty,agent,model,trial,cc_precision,cc_recall,cc_f1,success_f1,failure_f1,required_observation_recall,overconstraint_rate,underspecification_rate,donespec_valid,near_miss_detection_rate,near_miss_false_accept_rate,valid_accept_rate,verifier_robustness_balanced_accuracy,task_success,own_spec_pass,spec_action_consistency,self_violation_rate,quadrant
file_doc_098,file_doc,L4,spec_first,deepseek_chat,1,1.0,0.8571428571428571,0.923076923076923,0.8750000000000001,1.0,1.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_074,file_doc,L3,direct,deepseek_v4_pro,2,1.0,0.8461538461538461,0.9166666666666666,0.9333333333333333,0.8,1.0,0.0,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
email_039,email,L2,spec_first,deepseek_v4_pro,1,1.0,0.8181818181818182,0.9,0.923076923076923,0.6666666666666666,1.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_106,file_doc,L4,spec_first,deepseek_v4_pro,0,1.0,0.7857142857142857,0.88,0.8750000000000001,0.8,1.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
email_115,email,L4,spec_first,deepseek_v4_pro,2,1.0,0.7857142857142857,0.88,0.9411764705882353,0.5,1.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_119,file_doc,L4,spec_first,deepseek_chat,1,1.0,0.7857142857142857,0.88,1.0,0.5,0.5,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_079,file_doc,L3,spec_first,deepseek_v4_flash,2,1.0,0.7692307692307693,0.8695652173913044,0.9333333333333333,0.5,1.0,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
email_075,email,L3,spec_first,deepseek_v4_pro,0,1.0,0.7692307692307693,0.8695652173913044,0.9333333333333333,0.5,1.0,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_058,file_doc,L3,spec_first,deepseek_v4_pro,0,1.0,0.7692307692307693,0.8695652173913044,0.9333333333333333,0.8,0.5,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_066,file_doc,L3,spec_first,deepseek_v4_pro,1,1.0,0.7692307692307693,0.8695652173913044,0.9333333333333333,0.8,0.5,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_090,file_doc,L3,spec_first,deepseek_v4_pro,1,1.0,0.7692307692307693,0.8695652173913044,0.8571428571428571,0.8,1.0,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
file_doc_066,file_doc,L3,spec_first,deepseek_chat,2,1.0,0.7692307692307693,0.8695652173913044,0.8571428571428571,0.8,1.0,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
calendar_067,calendar,L3,spec_first,deepseek_reasoner,0,1.0,0.7692307692307693,0.8695652173913044,0.9333333333333333,0.5,1.0,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,good_spec_bad_execution
